dataset,subject,budget,variant,accuracy,balanced_accuracy,kappa,macro_f1
openbmi,33,n25,tcn_stat,0.9633333333333333,0.9633333333333333,0.9266666666666666,0.963260073096832
openbmi,34,all,ann_sew_ce,0.5166666666666667,0.5166666666666667,0.03333333333333336,0.5004906403189563
openbmi,34,all,ann_sew_equal,0.5266666666666667,0.5266666666666667,0.05333333333333338,0.5020131000173765
openbmi,34,all,gru_stat,0.5566666666666668,0.5566666666666668,0.11333333333333336,0.5427468986078231
openbmi,34,all,sew_clif_ce,0.5266666666666667,0.5266666666666667,0.05333333333333338,0.5179134669430033
openbmi,34,all,sew_clif_equal,0.52,0.52,0.040000000000000036,0.5003665776339339
openbmi,34,all,soft_clif_exact,0.5,0.5,0.0,0.3781910666085461
openbmi,34,all,tcn_stat,0.5700000000000001,0.5700000000000001,0.14000000000000004,0.5623313839023881
openbmi,34,n25,ann_sew_ce,0.49333333333333335,0.49333333333333335,-0.013333333333333345,0.4745867852467363
openbmi,34,n25,ann_sew_equal,0.4666666666666666,0.4666666666666666,-0.06666666666666665,0.4426240454434682
openbmi,34,n25,gru_stat,0.5266666666666667,0.5266666666666667,0.05333333333333338,0.4937195118354539
openbmi,34,n25,sew_clif_ce,0.53,0.53,0.06000000000000005,0.5183848268996784
openbmi,34,n25,sew_clif_equal,0.5366666666666666,0.5366666666666666,0.07333333333333332,0.5296120115511126
openbmi,34,n25,soft_clif_exact,0.48333333333333334,0.48333333333333334,-0.03333333333333336,0.37060533425126163
openbmi,34,n25,tcn_stat,0.54,0.54,0.08,0.5110038556473454
openbmi,35,all,ann_sew_ce,0.5266666666666667,0.5266666666666667,0.05333333333333338,0.4148951189028664
openbmi,35,all,ann_sew_equal,0.5266666666666667,0.5266666666666667,0.05333333333333338,0.40328628827467033
openbmi,35,all,gru_stat,0.51,0.51,0.020000000000000018,0.382677549344216
openbmi,35,all,sew_clif_ce,0.51,0.51,0.020000000000000018,0.3633501001922054
openbmi,35,all,sew_clif_equal,0.51,0.51,0.020000000000000018,0.3672316384180791
openbmi,35,all,soft_clif_exact,0.5,0.5,0.0,0.36422634035011026
openbmi,35,all,tcn_stat,0.5066666666666667,0.5066666666666667,0.013333333333333345,0.4009917381915322
openbmi,35,n25,ann_sew_ce,0.5466666666666666,0.5466666666666666,0.09333333333333334,0.4609524200976862
openbmi,35,n25,ann_sew_equal,0.54,0.54,0.08000000000000007,0.44939137266221896
openbmi,35,n25,gru_stat,0.51,0.51,0.020000000000000018,0.35910832462556597
openbmi,35,n25,sew_clif_ce,0.49666666666666665,0.49666666666666665,-0.006666666666666672,0.34738423706544513
openbmi,35,n25,sew_clif_equal,0.5133333333333333,0.5133333333333333,0.02666666666666669,0.36938103718094
openbmi,35,n25,soft_clif_exact,0.49333333333333335,0.49333333333333335,-0.013333333333333345,0.38227530185952713
openbmi,35,n25,tcn_stat,0.51,0.51,0.020000000000000018,0.3976653824353298
openbmi,36,all,ann_sew_ce,0.9466666666666667,0.9466666666666667,0.8933333333333332,0.9465878381548216
openbmi,36,all,ann_sew_equal,0.9466666666666667,0.9466666666666667,0.8933333333333332,0.9466079180117606
openbmi,36,all,gru_stat,0.9833333333333334,0.9833333333333334,0.9666666666666667,0.9833329999666632
openbmi,36,all,sew_clif_ce,0.9866666666666667,0.9866666666666667,0.9733333333333333,0.9866659999333266
openbmi,36,all,sew_clif_equal,0.9866666666666667,0.9866666666666667,0.9733333333333333,0.9866659999333266
openbmi,36,all,soft_clif_exact,0.9966666666666667,0.9966666666666667,0.9933333333333333,0.9966663332999967
openbmi,36,all,tcn_stat,0.9899999999999999,0.9899999999999999,0.98,0.98999899989999
openbmi,36,n25,ann_sew_ce,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.9165240320149652
openbmi,36,n25,ann_sew_equal,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.9162414722930304
openbmi,36,n25,gru_stat,0.9833333333333334,0.9833333333333334,0.9666666666666667,0.983330332232903
openbmi,36,n25,sew_clif_ce,0.9833333333333334,0.9833333333333334,0.9666666666666667,0.983330332232903
openbmi,36,n25,sew_clif_equal,0.9833333333333334,0.9833333333333334,0.9666666666666667,0.983330332232903
openbmi,36,n25,soft_clif_exact,0.9866666666666667,0.9866666666666667,0.9733333333333333,0.9866633321995665
openbmi,36,n25,tcn_stat,0.9899999999999999,0.9899999999999999,0.98,0.98999899989999
openbmi,37,all,ann_sew_ce,0.8366666666666666,0.8366666666666666,0.6733333333333332,0.8346245979672946
openbmi,37,all,ann_sew_equal,0.7966666666666665,0.7966666666666667,0.5933333333333334,0.7919494980543008
openbmi,37,all,gru_stat,0.93,0.93,0.86,0.9295618821363404
openbmi,37,all,sew_clif_ce,0.91,0.91,0.82,0.9086924374396049
openbmi,37,all,sew_clif_equal,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.9159735397751284
openbmi,37,all,soft_clif_exact,0.8833333333333333,0.8833333333333333,0.7666666666666666,0.8809897719576009
openbmi,37,all,tcn_stat,0.9066666666666667,0.9066666666666666,0.8133333333333335,0.905816247791801
openbmi,37,n25,ann_sew_ce,0.7933333333333333,0.7933333333333333,0.5866666666666667,0.7873358207631128
openbmi,37,n25,ann_sew_equal,0.8099999999999999,0.81,0.62,0.8085845258469337
openbmi,37,n25,gru_stat,0.8933333333333334,0.8933333333333334,0.7866666666666667,0.8918363836854466
openbmi,37,n25,sew_clif_ce,0.89,0.89,0.7799999999999999,0.8881471991781474
openbmi,37,n25,sew_clif_equal,0.8966666666666666,0.8966666666666666,0.7933333333333333,0.8956731561617657
openbmi,37,n25,soft_clif_exact,0.8366666666666666,0.8366666666666666,0.6733333333333332,0.8286245765121526
openbmi,37,n25,tcn_stat,0.87,0.87,0.7399999999999999,0.8676802736905039
openbmi,38,all,ann_sew_ce,0.49,0.49,-0.01999999999999998,0.48867036537652425
openbmi,38,all,ann_sew_equal,0.53,0.53,0.06000000000000005,0.5275853115523638
openbmi,38,all,gru_stat,0.52,0.52,0.040000000000000036,0.509803543253541
openbmi,38,all,sew_clif_ce,0.5166666666666667,0.5166666666666667,0.03333333333333336,0.4954291030093316
openbmi,38,all,sew_clif_equal,0.52,0.52,0.040000000000000036,0.5007627014865582
openbmi,38,all,soft_clif_exact,0.53,0.53,0.06000000000000005,0.5119551803674943
openbmi,38,all,tcn_stat,0.5133333333333333,0.5133333333333333,0.02666666666666669,0.5005527149657069
openbmi,38,n25,ann_sew_ce,0.48666666666666664,0.48666666666666664,-0.026666666666666655,0.48385039604734853
openbmi,38,n25,ann_sew_equal,0.5233333333333333,0.5233333333333333,0.046666666666666634,0.5204804670097649
openbmi,38,n25,gru_stat,0.53,0.53,0.06000000000000005,0.5087112717831672
openbmi,38,n25,sew_clif_ce,0.52,0.52,0.040000000000000036,0.5042777291269392
openbmi,38,n25,sew_clif_equal,0.5366666666666667,0.5366666666666667,0.0733333333333334,0.516036397503247
openbmi,38,n25,soft_clif_exact,0.5333333333333333,0.5333333333333333,0.06666666666666672,0.5139810327840548
openbmi,38,n25,tcn_stat,0.5066666666666667,0.5066666666666667,0.013333333333333345,0.4876536582065776
openbmi,39,all,ann_sew_ce,0.6433333333333333,0.6433333333333334,0.2866666666666666,0.6320571336425862
openbmi,39,all,ann_sew_equal,0.6266666666666666,0.6266666666666667,0.25333333333333324,0.6126505199781062
openbmi,39,all,gru_stat,0.71,0.71,0.41999999999999993,0.7075119453930364
openbmi,39,all,sew_clif_ce,0.73,0.73,0.45999999999999996,0.7250014754991451
openbmi,39,all,sew_clif_equal,0.7066666666666667,0.7066666666666667,0.4133333333333333,0.6995004908451418
openbmi,39,all,soft_clif_exact,0.7266666666666666,0.7266666666666666,0.4533333333333333,0.7247920269804006
openbmi,39,all,tcn_stat,0.7166666666666667,0.7166666666666667,0.4333333333333333,0.71421185632726
openbmi,39,n25,ann_sew_ce,0.64,0.64,0.28,0.6274360020311088
openbmi,39,n25,ann_sew_equal,0.6566666666666667,0.6566666666666666,0.3133333333333334,0.64655964925754
openbmi,39,n25,gru_stat,0.7166666666666667,0.7166666666666667,0.4333333333333333,0.7134907149967392
openbmi,39,n25,sew_clif_ce,0.7466666666666667,0.7466666666666667,0.49333333333333335,0.7409538102620147
openbmi,39,n25,sew_clif_equal,0.7200000000000001,0.7200000000000001,0.43999999999999995,0.7143337367814354
openbmi,39,n25,soft_clif_exact,0.6933333333333334,0.6933333333333334,0.38666666666666666,0.6843180181191949
openbmi,39,n25,tcn_stat,0.7166666666666667,0.7166666666666667,0.4333333333333333,0.7100111265876728
openbmi,40,all,ann_sew_ce,0.6066666666666666,0.6066666666666668,0.2133333333333333,0.6013730425817599
openbmi,40,all,ann_sew_equal,0.6066666666666666,0.6066666666666666,0.21333333333333337,0.5991256670116759
openbmi,40,all,gru_stat,0.5633333333333334,0.5633333333333334,0.1266666666666667,0.5579391042874189
openbmi,40,all,sew_clif_ce,0.5599999999999999,0.56,0.11999999999999995,0.5491749834164245
openbmi,40,all,sew_clif_equal,0.5633333333333334,0.5633333333333334,0.1266666666666667,0.561469127681999
openbmi,40,all,soft_clif_exact,0.5266666666666666,0.5266666666666667,0.05333333333333331,0.511756072108367
openbmi,40,all,tcn_stat,0.5566666666666666,0.5566666666666666,0.11333333333333336,0.5439379916659468
openbmi,40,n25,ann_sew_ce,0.52,0.52,0.03999999999999996,0.5045292642140468
openbmi,40,n25,ann_sew_equal,0.5733333333333334,0.5733333333333334,0.14666666666666672,0.5576720782023519
openbmi,40,n25,gru_stat,0.5433333333333333,0.5433333333333333,0.08666666666666667,0.4880854097105076
openbmi,40,n25,sew_clif_ce,0.5133333333333333,0.5133333333333333,0.026666666666666616,0.4986441904731997
openbmi,40,n25,sew_clif_equal,0.5266666666666667,0.5266666666666667,0.05333333333333331,0.5007228219206566
openbmi,40,n25,soft_clif_exact,0.52,0.52,0.040000000000000036,0.48393536977962626
openbmi,40,n25,tcn_stat,0.5466666666666667,0.5466666666666667,0.09333333333333334,0.5221482444523174
openbmi,41,all,ann_sew_ce,0.63,0.63,0.26,0.6286553596505741
openbmi,41,all,ann_sew_equal,0.5633333333333334,0.5633333333333334,0.12666666666666662,0.5526938222931215
openbmi,41,all,gru_stat,0.6233333333333334,0.6233333333333334,0.24666666666666667,0.6209932028377224
openbmi,41,all,sew_clif_ce,0.6633333333333334,0.6633333333333332,0.3266666666666667,0.6622096761546302
openbmi,41,all,sew_clif_equal,0.66,0.66,0.32,0.6580384776288137
openbmi,41,all,soft_clif_exact,0.6433333333333334,0.6433333333333334,0.2866666666666667,0.6375744461645488
openbmi,41,all,tcn_stat,0.68,0.68,0.36000000000000004,0.6686400983275984
openbmi,41,n25,ann_sew_ce,0.56,0.56,0.1200000000000001,0.5522698391888032
openbmi,41,n25,ann_sew_equal,0.53,0.53,0.06000000000000005,0.5178776295518568
openbmi,41,n25,gru_stat,0.63,0.63,0.26,0.6285439749781984
openbmi,41,n25,sew_clif_ce,0.6566666666666666,0.6566666666666666,0.3133333333333333,0.6526238586122298
openbmi,41,n25,sew_clif_equal,0.6133333333333333,0.6133333333333333,0.22666666666666666,0.6073291992637109
openbmi,41,n25,soft_clif_exact,0.5966666666666667,0.5966666666666667,0.19333333333333327,0.5769666213169226
openbmi,41,n25,tcn_stat,0.6466666666666666,0.6466666666666666,0.2933333333333334,0.6357317201786138
openbmi,42,all,ann_sew_ce,0.6,0.6,0.20000000000000004,0.5948829835791345
openbmi,42,all,ann_sew_equal,0.5966666666666667,0.5966666666666667,0.19333333333333336,0.5915391736940506
openbmi,42,all,gru_stat,0.6633333333333334,0.6633333333333333,0.32666666666666666,0.6543329240667662
openbmi,42,all,sew_clif_ce,0.6533333333333333,0.6533333333333333,0.3066666666666667,0.6386611060251585
openbmi,42,all,sew_clif_equal,0.65,0.6499999999999999,0.30000000000000004,0.6358187485333819
openbmi,42,all,soft_clif_exact,0.69,0.69,0.37999999999999995,0.6816068918534741
openbmi,42,all,tcn_stat,0.6933333333333334,0.6933333333333334,0.38666666666666655,0.6870207338510976
openbmi,42,n25,ann_sew_ce,0.5833333333333334,0.5833333333333334,0.16666666666666666,0.575524516737388
openbmi,42,n25,ann_sew_equal,0.57,0.57,0.13999999999999999,0.5601892863545908
openbmi,42,n25,gru_stat,0.6633333333333333,0.6633333333333333,0.3266666666666666,0.653038792284299
openbmi,42,n25,sew_clif_ce,0.6866666666666666,0.6866666666666666,0.37333333333333335,0.6797487851951706
openbmi,42,n25,sew_clif_equal,0.6966666666666667,0.6966666666666667,0.39333333333333326,0.6876588517265305
openbmi,42,n25,soft_clif_exact,0.6766666666666666,0.6766666666666666,0.3533333333333333,0.6710288980025823
openbmi,42,n25,tcn_stat,0.6999999999999998,0.6999999999999998,0.39999999999999997,0.6944688403531732
openbmi,43,all,ann_sew_ce,0.5966666666666667,0.5966666666666667,0.19333333333333336,0.5933013851591834
openbmi,43,all,ann_sew_equal,0.6166666666666667,0.6166666666666667,0.2333333333333333,0.6093958955289799
openbmi,43,all,gru_stat,0.8166666666666668,0.8166666666666668,0.6333333333333333,0.8160372088144568
openbmi,43,all,sew_clif_ce,0.7933333333333333,0.7933333333333333,0.5866666666666667,0.7901140365953347
openbmi,43,all,sew_clif_equal,0.8099999999999999,0.81,0.62,0.8072241225893757
openbmi,43,all,soft_clif_exact,0.7866666666666667,0.7866666666666667,0.5733333333333334,0.7830517428233427
openbmi,43,all,tcn_stat,0.79,0.79,0.5800000000000001,0.7873381644819472
openbmi,43,n25,ann_sew_ce,0.6366666666666667,0.6366666666666666,0.2733333333333334,0.623058711539619
openbmi,43,n25,ann_sew_equal,0.62,0.62,0.24,0.6094061885356921
openbmi,43,n25,gru_stat,0.7666666666666666,0.7666666666666666,0.5333333333333333,0.75626485001485
openbmi,43,n25,sew_clif_ce,0.7766666666666667,0.7766666666666667,0.5533333333333333,0.7747442117251596
openbmi,43,n25,sew_clif_equal,0.79,0.79,0.5800000000000001,0.7876534032057796
openbmi,43,n25,soft_clif_exact,0.7566666666666667,0.7566666666666667,0.5133333333333333,0.7539649811680947
openbmi,43,n25,tcn_stat,0.7833333333333333,0.7833333333333333,0.5666666666666668,0.7770937228571371
openbmi,44,all,ann_sew_ce,0.7566666666666667,0.7566666666666667,0.5133333333333333,0.7519373145507448
openbmi,44,all,ann_sew_equal,0.7533333333333333,0.7533333333333333,0.5066666666666667,0.7505701113811379
openbmi,44,all,gru_stat,0.92,0.9199999999999999,0.8400000000000002,0.9196683334745882
openbmi,44,all,sew_clif_ce,0.93,0.93,0.86,0.9299228463315151
openbmi,44,all,sew_clif_equal,0.9233333333333333,0.9233333333333332,0.8466666666666667,0.9232154231463167
openbmi,44,all,soft_clif_exact,0.9133333333333332,0.9133333333333332,0.8266666666666667,0.9132130847446857
openbmi,44,all,tcn_stat,0.9233333333333333,0.9233333333333332,0.8466666666666667,0.9231919178752531
openbmi,44,n25,ann_sew_ce,0.69,0.69,0.37999999999999995,0.6777729006350112
openbmi,44,n25,ann_sew_equal,0.68,0.68,0.36000000000000004,0.6755200130727027
openbmi,44,n25,gru_stat,0.8966666666666666,0.8966666666666666,0.7933333333333333,0.8963926787445345
openbmi,44,n25,sew_clif_ce,0.9233333333333333,0.9233333333333333,0.8466666666666667,0.9233223298320228
openbmi,44,n25,sew_clif_equal,0.9,0.8999999999999999,0.8000000000000002,0.8996282263282159
openbmi,44,n25,soft_clif_exact,0.9433333333333334,0.9433333333333334,0.8866666666666667,0.9432615151323688
openbmi,44,n25,tcn_stat,0.8933333333333334,0.8933333333333334,0.7866666666666667,0.8929022466823252
openbmi,45,all,ann_sew_ce,0.6733333333333333,0.6733333333333333,0.3466666666666667,0.646347968813483
openbmi,45,all,ann_sew_equal,0.71,0.71,0.4200000000000001,0.6868060241071318
openbmi,45,all,gru_stat,0.8766666666666666,0.8766666666666666,0.7533333333333333,0.8750269643908064
openbmi,45,all,sew_clif_ce,0.8733333333333334,0.8733333333333332,0.7466666666666667,0.8716714449395552
openbmi,45,all,sew_clif_equal,0.89,0.89,0.7799999999999999,0.8888101584730799
openbmi,45,all,soft_clif_exact,0.88,0.88,0.7600000000000001,0.8782467532467533
openbmi,45,all,tcn_stat,0.8666666666666667,0.8666666666666667,0.7333333333333334,0.8648801867608512
openbmi,45,n25,ann_sew_ce,0.6499999999999999,0.6499999999999999,0.3,0.6102237160429439
openbmi,45,n25,ann_sew_equal,0.6333333333333333,0.6333333333333333,0.26666666666666666,0.5904881815219011
openbmi,45,n25,gru_stat,0.8533333333333334,0.8533333333333334,0.7066666666666667,0.8505005981724633
openbmi,45,n25,sew_clif_ce,0.8666666666666667,0.8666666666666667,0.7333333333333334,0.8645819166779999
openbmi,45,n25,sew_clif_equal,0.86,0.86,0.7200000000000001,0.8575427904487262
openbmi,45,n25,soft_clif_exact,0.87,0.87,0.7399999999999999,0.8681776046666488
openbmi,45,n25,tcn_stat,0.8633333333333333,0.8633333333333333,0.7266666666666666,0.8606027910651042
openbmi,46,all,ann_sew_ce,0.7133333333333333,0.7133333333333333,0.4266666666666666,0.7083648352359836
openbmi,46,all,ann_sew_equal,0.6633333333333332,0.6633333333333332,0.32666666666666666,0.6439614035204415
openbmi,46,all,gru_stat,0.6499999999999999,0.6499999999999999,0.3,0.6352202195838265
openbmi,46,all,sew_clif_ce,0.66,0.66,0.32,0.6416544855869969
openbmi,46,all,sew_clif_equal,0.6466666666666666,0.6466666666666666,0.2933333333333334,0.6322390762775613
openbmi,46,all,soft_clif_exact,0.6133333333333333,0.6133333333333333,0.22666666666666666,0.5971812635157244
openbmi,46,all,tcn_stat,0.6566666666666667,0.6566666666666667,0.3133333333333333,0.649119542384999
openbmi,46,n25,ann_sew_ce,0.6166666666666667,0.6166666666666667,0.2333333333333333,0.6058844355332114
openbmi,46,n25,ann_sew_equal,0.6699999999999999,0.6699999999999999,0.34,0.6665489270924313
openbmi,46,n25,gru_stat,0.6066666666666668,0.6066666666666666,0.21333333333333337,0.592969869082454
openbmi,46,n25,sew_clif_ce,0.6466666666666666,0.6466666666666666,0.2933333333333334,0.6332031835548199
openbmi,46,n25,sew_clif_equal,0.66,0.66,0.32,0.6536614033618343
openbmi,46,n25,soft_clif_exact,0.63,0.63,0.26000000000000006,0.6050850628535717
openbmi,46,n25,tcn_stat,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6653651769763265
openbmi,47,all,ann_sew_ce,0.5966666666666667,0.5966666666666667,0.19333333333333336,0.5950058146840325
openbmi,47,all,ann_sew_equal,0.61,0.61,0.21999999999999997,0.6024593451881894
openbmi,47,all,gru_stat,0.5633333333333334,0.5633333333333334,0.1266666666666667,0.5618691195603153
openbmi,47,all,sew_clif_ce,0.6233333333333334,0.6233333333333334,0.24666666666666667,0.6216305067005631
openbmi,47,all,sew_clif_equal,0.6366666666666666,0.6366666666666666,0.2733333333333334,0.6283723589805876
openbmi,47,all,soft_clif_exact,0.5666666666666667,0.5666666666666667,0.1333333333333334,0.5484699323400143
openbmi,47,all,tcn_stat,0.5566666666666666,0.5566666666666668,0.11333333333333336,0.5563874273524839
openbmi,47,n25,ann_sew_ce,0.6066666666666666,0.6066666666666668,0.2133333333333333,0.6052490071323547
openbmi,47,n25,ann_sew_equal,0.61,0.61,0.21999999999999997,0.5996312457886396
openbmi,47,n25,gru_stat,0.5700000000000001,0.5700000000000001,0.14000000000000004,0.5546247310687359
openbmi,47,n25,sew_clif_ce,0.5700000000000001,0.5700000000000001,0.14000000000000004,0.5527927507217633
openbmi,47,n25,sew_clif_equal,0.58,0.58,0.15999999999999992,0.5708701013754803
openbmi,47,n25,soft_clif_exact,0.5099999999999999,0.51,0.019999999999999945,0.468202028536187
openbmi,47,n25,tcn_stat,0.54,0.54,0.08000000000000007,0.530758098497452
openbmi,48,all,ann_sew_ce,0.51,0.51,0.020000000000000056,0.5068928707044503
openbmi,48,all,ann_sew_equal,0.5233333333333333,0.5233333333333333,0.04666666666666671,0.5188714997324243
openbmi,48,all,gru_stat,0.5533333333333333,0.5533333333333333,0.10666666666666669,0.550277208171945
openbmi,48,all,sew_clif_ce,0.5499999999999999,0.55,0.10000000000000002,0.5445458333693329
openbmi,48,all,sew_clif_equal,0.5433333333333333,0.5433333333333333,0.08666666666666667,0.5346840565629761
openbmi,48,all,soft_clif_exact,0.5399999999999999,0.54,0.08,0.5279616775286545
openbmi,48,all,tcn_stat,0.5833333333333334,0.5833333333333334,0.16666666666666666,0.5796413145141225
openbmi,48,n25,ann_sew_ce,0.5333333333333333,0.5333333333333333,0.06666666666666672,0.5200736450736451
openbmi,48,n25,ann_sew_equal,0.5266666666666667,0.5266666666666667,0.05333333333333338,0.5175375163299007
openbmi,48,n25,gru_stat,0.5499999999999999,0.5499999999999999,0.10000000000000002,0.5422093940793858
openbmi,48,n25,sew_clif_ce,0.5666666666666668,0.5666666666666668,0.1333333333333334,0.5348806082158399
openbmi,48,n25,sew_clif_equal,0.5299999999999999,0.5299999999999999,0.05999999999999998,0.5010812941847425
openbmi,48,n25,soft_clif_exact,0.5233333333333333,0.5233333333333333,0.046666666666666634,0.4966153202796484
openbmi,48,n25,tcn_stat,0.5266666666666667,0.5266666666666666,0.053333333333333344,0.5072720668866795
openbmi,49,all,ann_sew_ce,0.6466666666666666,0.6466666666666667,0.2933333333333333,0.643106285182495
openbmi,49,all,ann_sew_equal,0.7200000000000001,0.7200000000000001,0.44,0.7169776261638822
openbmi,49,all,gru_stat,0.7466666666666667,0.7466666666666667,0.4933333333333334,0.7423913465835131
openbmi,49,all,sew_clif_ce,0.73,0.73,0.45999999999999996,0.7241389333306394
openbmi,49,all,sew_clif_equal,0.7466666666666667,0.7466666666666667,0.49333333333333335,0.7421490147783252
openbmi,49,all,soft_clif_exact,0.7033333333333333,0.7033333333333333,0.4066666666666667,0.6979568253278812
openbmi,49,all,tcn_stat,0.7200000000000001,0.7200000000000001,0.43999999999999995,0.7135563765736178
openbmi,49,n25,ann_sew_ce,0.68,0.68,0.35999999999999993,0.6789842406922749
openbmi,49,n25,ann_sew_equal,0.66,0.66,0.32,0.6587398595801958
openbmi,49,n25,gru_stat,0.6966666666666667,0.6966666666666667,0.39333333333333337,0.6752985724058772
openbmi,49,n25,sew_clif_ce,0.7466666666666667,0.7466666666666667,0.49333333333333335,0.7401117035217157
openbmi,49,n25,sew_clif_equal,0.7133333333333333,0.7133333333333333,0.4266666666666666,0.7008759358313038
openbmi,49,n25,soft_clif_exact,0.6666666666666666,0.6666666666666666,0.33333333333333326,0.6403514802537787
openbmi,49,n25,tcn_stat,0.6766666666666666,0.6766666666666666,0.35333333333333333,0.6512146439162362
openbmi,50,all,ann_sew_ce,0.5066666666666667,0.5066666666666667,0.013333333333333345,0.4104225085960245
openbmi,50,all,ann_sew_equal,0.5133333333333333,0.5133333333333333,0.026666666666666616,0.46914851544656805
openbmi,50,all,gru_stat,0.5233333333333333,0.5233333333333333,0.04666666666666671,0.46509152685378213
openbmi,50,all,sew_clif_ce,0.5333333333333333,0.5333333333333333,0.06666666666666672,0.47883815194213825
openbmi,50,all,sew_clif_equal,0.53,0.53,0.06000000000000005,0.4782202544076324
openbmi,50,all,soft_clif_exact,0.5433333333333333,0.5433333333333333,0.08666666666666667,0.45652736330381205
openbmi,50,all,tcn_stat,0.5466666666666666,0.5466666666666667,0.09333333333333334,0.4971050222269217
openbmi,50,n25,ann_sew_ce,0.5233333333333333,0.5233333333333333,0.04666666666666671,0.455714416055538
openbmi,50,n25,ann_sew_equal,0.51,0.51,0.020000000000000018,0.44050835819093165
openbmi,50,n25,gru_stat,0.52,0.52,0.040000000000000036,0.4245227531668087
openbmi,50,n25,sew_clif_ce,0.5266666666666667,0.5266666666666667,0.05333333333333338,0.46025550413147737
openbmi,50,n25,sew_clif_equal,0.5433333333333333,0.5433333333333333,0.08666666666666674,0.4861425937901262
openbmi,50,n25,soft_clif_exact,0.5333333333333333,0.5333333333333333,0.06666666666666665,0.47227106075905967
openbmi,50,n25,tcn_stat,0.54,0.54,0.08000000000000007,0.43713312134364773
openbmi,51,all,ann_sew_ce,0.49,0.49,-0.020000000000000018,0.4673199104854045
openbmi,51,all,ann_sew_equal,0.4666666666666666,0.4666666666666666,-0.06666666666666665,0.46066100688257694
openbmi,51,all,gru_stat,0.53,0.53,0.06000000000000005,0.5255488501597747
openbmi,51,all,sew_clif_ce,0.5033333333333333,0.5033333333333333,0.006666666666666672,0.5019397423901957
openbmi,51,all,sew_clif_equal,0.5,0.5,0.0,0.49394741061407726
openbmi,51,all,soft_clif_exact,0.5366666666666667,0.5366666666666667,0.07333333333333332,0.5333303699358746
openbmi,51,all,tcn_stat,0.5,0.5,0.0,0.49386174940275424
openbmi,51,n25,ann_sew_ce,0.5,0.5,3.700743415417188e-17,0.4805798859010833
openbmi,51,n25,ann_sew_equal,0.48333333333333334,0.48333333333333334,-0.033333333333333326,0.468976539238471
openbmi,51,n25,gru_stat,0.49666666666666665,0.49666666666666665,-0.006666666666666636,0.4879354699068336
openbmi,51,n25,sew_clif_ce,0.51,0.51,0.020000000000000018,0.5059317593721263
openbmi,51,n25,sew_clif_equal,0.5066666666666667,0.5066666666666667,0.013333333333333345,0.48859064327485385
openbmi,51,n25,soft_clif_exact,0.5,0.5,0.0,0.48259282917132235
openbmi,51,n25,tcn_stat,0.5133333333333333,0.5133333333333333,0.02666666666666669,0.512745803449585
openbmi,52,all,ann_sew_ce,0.5933333333333333,0.5933333333333334,0.18666666666666662,0.588409492570401
openbmi,52,all,ann_sew_equal,0.5800000000000001,0.5800000000000001,0.16000000000000006,0.5701741111797677
openbmi,52,all,gru_stat,0.7233333333333333,0.7233333333333333,0.4466666666666666,0.7148836519505805
openbmi,52,all,sew_clif_ce,0.7133333333333333,0.7133333333333333,0.4266666666666666,0.705316606983434
openbmi,52,all,sew_clif_equal,0.7033333333333333,0.7033333333333333,0.40666666666666657,0.6968744778130488
openbmi,52,all,soft_clif_exact,0.7333333333333334,0.7333333333333334,0.4666666666666666,0.7296021500551927
openbmi,52,all,tcn_stat,0.71,0.71,0.42,0.7011641414141415
openbmi,52,n25,ann_sew_ce,0.5633333333333334,0.5633333333333334,0.12666666666666668,0.5625220904826168
openbmi,52,n25,ann_sew_equal,0.5733333333333334,0.5733333333333334,0.14666666666666664,0.5676146727896
openbmi,52,n25,gru_stat,0.6566666666666667,0.6566666666666667,0.3133333333333334,0.6320485778317103
openbmi,52,n25,sew_clif_ce,0.7133333333333334,0.7133333333333333,0.4266666666666667,0.6982237784158637
openbmi,52,n25,sew_clif_equal,0.6933333333333334,0.6933333333333334,0.38666666666666666,0.6790039362644361
openbmi,52,n25,soft_clif_exact,0.6699999999999999,0.6699999999999999,0.3399999999999999,0.6481616661275625
openbmi,52,n25,tcn_stat,0.68,0.68,0.36000000000000004,0.6605744205744205
openbmi,53,all,ann_sew_ce,0.6900000000000001,0.6900000000000001,0.38000000000000006,0.6856833759923647
openbmi,53,all,ann_sew_equal,0.68,0.68,0.35999999999999993,0.6686377877030912
openbmi,53,all,gru_stat,0.7033333333333333,0.7033333333333333,0.40666666666666657,0.700985899641506
openbmi,53,all,sew_clif_ce,0.7399999999999999,0.7399999999999999,0.48,0.7393723995234165
openbmi,53,all,sew_clif_equal,0.7000000000000001,0.6999999999999998,0.39999999999999997,0.6989772973209334
openbmi,53,all,soft_clif_exact,0.6900000000000001,0.69,0.38000000000000006,0.686703017611729
openbmi,53,all,tcn_stat,0.7133333333333333,0.7133333333333333,0.4266666666666666,0.7122164156495053
openbmi,53,n25,ann_sew_ce,0.6833333333333332,0.6833333333333332,0.36666666666666664,0.6752239733827929
openbmi,53,n25,ann_sew_equal,0.6699999999999999,0.6699999999999999,0.3399999999999999,0.6639220005441897
openbmi,53,n25,gru_stat,0.7000000000000001,0.6999999999999998,0.39999999999999997,0.694030175656703
