dataset,subject,seed,budget,variant,experiment,accuracy,balanced_accuracy,kappa,macro_f1
openbmi,5,2,n25,sew_clif_equal,REV-E3,0.81,0.81,0.6200000000000001,0.8098288459613652
openbmi,5,2,all,sew_clif_equal,REV-E3,0.85,0.8500000000000001,0.7,0.849624060150376
openbmi,5,2,n25,ann_sew_ce,RECOVERED_PARENT,0.77,0.77,0.54,0.7660461804495982
openbmi,5,2,n25,sew_clif_ce,RECOVERED_PARENT,0.82,0.8200000000000001,0.6399999999999999,0.8199279711884755
openbmi,5,2,all,ann_sew_ce,RECOVERED_PARENT,0.8,0.8,0.6000000000000001,0.7996794871794872
openbmi,5,2,all,sew_clif_ce,RECOVERED_PARENT,0.84,0.8400000000000001,0.6799999999999999,0.839421918908069
openbmi,6,0,n25,soft_clif_exact,REV-E1,0.74,0.74,0.48,0.7331691297208538
openbmi,6,0,all,soft_clif_exact,REV-E1,0.8,0.8,0.6000000000000001,0.7987117552334944
openbmi,6,0,n25,gru_stat,REV-E2,0.72,0.72,0.43999999999999995,0.7028862478777589
openbmi,6,0,all,gru_stat,REV-E2,0.74,0.74,0.48,0.7348021215830274
openbmi,6,0,n25,tcn_stat,REV-E2,0.76,0.76,0.52,0.7536945812807881
openbmi,6,0,all,tcn_stat,REV-E2,0.77,0.77,0.54,0.7660461804495982
openbmi,6,0,n25,ann_sew_equal,REV-E3,0.68,0.68,0.3600000000000001,0.68
openbmi,6,0,all,ann_sew_equal,REV-E3,0.7,0.7,0.3999999999999999,0.6956168831168832
openbmi,6,0,n25,sew_clif_equal,REV-E3,0.68,0.68,0.3600000000000001,0.6604414261460101
openbmi,6,0,all,sew_clif_equal,REV-E3,0.76,0.76,0.52,0.7536945812807881
openbmi,6,0,n25,ann_sew_ce,RECOVERED_PARENT,0.71,0.71,0.41999999999999993,0.7076318177235609
openbmi,6,0,n25,sew_clif_ce,RECOVERED_PARENT,0.76,0.76,0.52,0.7536945812807881
openbmi,6,0,all,ann_sew_ce,RECOVERED_PARENT,0.67,0.6699999999999999,0.3400000000000001,0.667305171892328
openbmi,6,0,all,sew_clif_ce,RECOVERED_PARENT,0.76,0.76,0.52,0.7536945812807881
openbmi,6,1,n25,soft_clif_exact,REV-E1,0.77,0.77,0.54,0.767182913250329
openbmi,6,1,all,soft_clif_exact,REV-E1,0.77,0.77,0.54,0.767182913250329
openbmi,6,1,n25,gru_stat,REV-E2,0.77,0.77,0.54,0.7647058823529411
openbmi,6,1,all,gru_stat,REV-E2,0.8,0.8,0.6000000000000001,0.7992773986350863
openbmi,6,1,n25,tcn_stat,REV-E2,0.75,0.75,0.5,0.7479584635547939
openbmi,6,1,all,tcn_stat,REV-E2,0.79,0.79,0.5800000000000001,0.7882851093860268
openbmi,6,1,n25,ann_sew_equal,REV-E3,0.69,0.69,0.3799999999999999,0.6846709388668497
openbmi,6,1,all,ann_sew_equal,REV-E3,0.66,0.6599999999999999,0.32000000000000006,0.6594551282051282
openbmi,6,1,n25,sew_clif_equal,REV-E3,0.74,0.74,0.48,0.7331691297208538
openbmi,6,1,all,sew_clif_equal,REV-E3,0.81,0.81,0.6200000000000001,0.8076728413807065
openbmi,6,1,n25,ann_sew_ce,RECOVERED_PARENT,0.57,0.5700000000000001,0.1399999999999999,0.567882624861823
openbmi,6,1,n25,sew_clif_ce,RECOVERED_PARENT,0.75,0.75,0.5,0.7457023700539112
openbmi,6,1,all,ann_sew_ce,RECOVERED_PARENT,0.65,0.65,0.30000000000000004,0.6471418489767113
openbmi,6,1,all,sew_clif_ce,RECOVERED_PARENT,0.81,0.81,0.6200000000000001,0.8076728413807065
openbmi,6,2,n25,soft_clif_exact,REV-E1,0.74,0.74,0.48,0.7373737373737373
openbmi,6,2,all,soft_clif_exact,REV-E1,0.77,0.77,0.54,0.769792813532179
openbmi,6,2,n25,gru_stat,REV-E2,0.79,0.79,0.5800000000000001,0.7874278773155178
openbmi,6,2,all,gru_stat,REV-E2,0.78,0.78,0.56,0.78
openbmi,6,2,n25,tcn_stat,REV-E2,0.69,0.69,0.3799999999999999,0.6656239887822242
openbmi,6,2,all,tcn_stat,REV-E2,0.78,0.78,0.56,0.7796474358974359
openbmi,6,2,n25,ann_sew_equal,REV-E3,0.64,0.64,0.28,0.6328029375764994
openbmi,6,2,all,ann_sew_equal,REV-E3,0.63,0.63,0.26,0.6236395076797885
openbmi,6,2,n25,sew_clif_equal,REV-E3,0.78,0.78,0.56,0.7799119647859143
openbmi,6,2,all,sew_clif_equal,REV-E3,0.8,0.8,0.6000000000000001,0.7999199679871949
openbmi,6,2,n25,ann_sew_ce,RECOVERED_PARENT,0.61,0.61,0.21999999999999997,0.5920075321686369
openbmi,6,2,n25,sew_clif_ce,RECOVERED_PARENT,0.77,0.77,0.54,0.769792813532179
openbmi,6,2,all,ann_sew_ce,RECOVERED_PARENT,0.63,0.63,0.26,0.6269785260610949
openbmi,6,2,all,sew_clif_ce,RECOVERED_PARENT,0.82,0.8200000000000001,0.6399999999999999,0.8197115384615385
openbmi,7,0,n25,soft_clif_exact,REV-E1,0.62,0.62,0.24,0.6124031007751938
openbmi,7,0,all,soft_clif_exact,REV-E1,0.67,0.6699999999999999,0.3400000000000001,0.6624040920716112
openbmi,7,0,n25,gru_stat,REV-E2,0.67,0.6699999999999999,0.3400000000000001,0.6697027324592133
openbmi,7,0,all,gru_stat,REV-E2,0.64,0.64,0.28,0.639423076923077
openbmi,7,0,n25,tcn_stat,REV-E2,0.63,0.63,0.26,0.6281780725555222
openbmi,7,0,all,tcn_stat,REV-E2,0.67,0.6699999999999999,0.3400000000000001,0.667305171892328
openbmi,7,0,n25,ann_sew_equal,REV-E3,0.53,0.53,0.06000000000000005,0.5276856597326902
openbmi,7,0,all,ann_sew_equal,REV-E3,0.51,0.51,0.020000000000000018,0.5039983804028748
openbmi,7,0,n25,sew_clif_equal,REV-E3,0.62,0.62,0.24,0.62
openbmi,7,0,all,sew_clif_equal,REV-E3,0.64,0.64,0.28,0.64
openbmi,7,0,n25,ann_sew_ce,RECOVERED_PARENT,0.46,0.45999999999999996,-0.07999999999999996,0.4591346153846153
openbmi,7,0,n25,sew_clif_ce,RECOVERED_PARENT,0.61,0.61,0.21999999999999997,0.60996099609961
openbmi,7,0,all,ann_sew_ce,RECOVERED_PARENT,0.52,0.52,0.040000000000000036,0.5169082125603865
openbmi,7,0,all,sew_clif_ce,RECOVERED_PARENT,0.63,0.63,0.26,0.629666700030027
openbmi,7,1,n25,soft_clif_exact,REV-E1,0.62,0.62,0.24,0.6072757337742869
openbmi,7,1,all,soft_clif_exact,REV-E1,0.59,0.59,0.17999999999999994,0.5899589958995899
openbmi,7,1,n25,gru_stat,REV-E2,0.63,0.63,0.26,0.6189887756152817
openbmi,7,1,all,gru_stat,REV-E2,0.59,0.59,0.17999999999999994,0.5899589958995899
openbmi,7,1,n25,tcn_stat,REV-E2,0.55,0.55,0.10000000000000009,0.5477841422972565
openbmi,7,1,all,tcn_stat,REV-E2,0.62,0.62,0.24,0.6198479391756702
openbmi,7,1,n25,ann_sew_equal,REV-E3,0.52,0.52,0.040000000000000036,0.5169082125603865
openbmi,7,1,all,ann_sew_equal,REV-E3,0.51,0.51,0.020000000000000018,0.5095586027424682
openbmi,7,1,n25,sew_clif_equal,REV-E3,0.57,0.5700000000000001,0.1399999999999999,0.567882624861823
openbmi,7,1,all,sew_clif_equal,REV-E3,0.56,0.56,0.1200000000000001,0.5592948717948718
openbmi,7,1,n25,ann_sew_ce,RECOVERED_PARENT,0.49,0.49,-0.020000000000000018,0.48375341633768604
openbmi,7,1,n25,sew_clif_ce,RECOVERED_PARENT,0.55,0.55,0.10000000000000009,0.5488721804511277
openbmi,7,1,all,ann_sew_ce,RECOVERED_PARENT,0.47,0.47000000000000003,-0.06000000000000005,0.467390212038991
openbmi,7,1,all,sew_clif_ce,RECOVERED_PARENT,0.57,0.5700000000000001,0.1399999999999999,0.5689223057644109
openbmi,7,2,n25,soft_clif_exact,REV-E1,0.64,0.64,0.28,0.639423076923077
openbmi,7,2,all,soft_clif_exact,REV-E1,0.67,0.67,0.3400000000000001,0.66996699669967
openbmi,7,2,n25,gru_stat,REV-E2,0.66,0.66,0.32000000000000006,0.6458333333333334
openbmi,7,2,all,gru_stat,REV-E2,0.67,0.6699999999999999,0.3400000000000001,0.6683750376846548
openbmi,7,2,n25,tcn_stat,REV-E2,0.63,0.63,0.26,0.6189887756152817
openbmi,7,2,all,tcn_stat,REV-E2,0.67,0.6699999999999999,0.3400000000000001,0.6697027324592133
openbmi,7,2,n25,ann_sew_equal,REV-E3,0.55,0.55,0.10000000000000009,0.5444883085332524
openbmi,7,2,all,ann_sew_equal,REV-E3,0.53,0.53,0.06000000000000005,0.5242433444680635
openbmi,7,2,n25,sew_clif_equal,REV-E3,0.66,0.6599999999999999,0.32000000000000006,0.6594551282051282
openbmi,7,2,all,sew_clif_equal,REV-E3,0.64,0.64,0.28,0.6305418719211822
openbmi,7,2,n25,ann_sew_ce,RECOVERED_PARENT,0.54,0.54,0.08000000000000007,0.537037037037037
openbmi,7,2,n25,sew_clif_ce,RECOVERED_PARENT,0.68,0.68,0.3600000000000001,0.6753246753246753
openbmi,7,2,all,ann_sew_ce,RECOVERED_PARENT,0.49,0.49,-0.020000000000000018,0.48123283490997865
openbmi,7,2,all,sew_clif_ce,RECOVERED_PARENT,0.66,0.6599999999999999,0.32000000000000006,0.6587715776796468
openbmi,8,0,n25,soft_clif_exact,REV-E1,0.55,0.55,0.10000000000000009,0.4357366771159875
openbmi,8,0,all,soft_clif_exact,REV-E1,0.59,0.59,0.17999999999999994,0.5829518868884142
openbmi,8,0,n25,gru_stat,REV-E2,0.69,0.69,0.3799999999999999,0.68996899689969
openbmi,8,0,all,gru_stat,REV-E2,0.66,0.66,0.32000000000000006,0.6565656565656566
openbmi,8,0,n25,tcn_stat,REV-E2,0.6,0.6,0.19999999999999996,0.570999570999571
openbmi,8,0,all,tcn_stat,REV-E2,0.64,0.64,0.28,0.625
openbmi,8,0,n25,ann_sew_equal,REV-E3,0.64,0.64,0.28,0.639423076923077
openbmi,8,0,all,ann_sew_equal,REV-E3,0.58,0.5800000000000001,0.15999999999999992,0.5793269230769231
openbmi,8,0,n25,sew_clif_equal,REV-E3,0.71,0.71,0.41999999999999993,0.7099709970997101
openbmi,8,0,all,sew_clif_equal,REV-E3,0.65,0.65,0.30000000000000004,0.6471418489767113
openbmi,8,0,n25,ann_sew_ce,RECOVERED_PARENT,0.66,0.66,0.32000000000000006,0.6598639455782312
openbmi,8,0,n25,sew_clif_ce,RECOVERED_PARENT,0.71,0.71,0.41999999999999993,0.7099709970997101
openbmi,8,0,all,ann_sew_ce,RECOVERED_PARENT,0.61,0.61,0.21999999999999997,0.6052232007288187
openbmi,8,0,all,sew_clif_ce,RECOVERED_PARENT,0.69,0.69,0.3799999999999999,0.6874684948079444
openbmi,8,1,n25,soft_clif_exact,REV-E1,0.54,0.54,0.08000000000000007,0.4414764448761534
openbmi,8,1,all,soft_clif_exact,REV-E1,0.6,0.6000000000000001,0.19999999999999996,0.5974235104669887
openbmi,8,1,n25,gru_stat,REV-E2,0.65,0.6499999999999999,0.30000000000000004,0.6482765551200884
openbmi,8,1,all,gru_stat,REV-E2,0.68,0.6799999999999999,0.3600000000000001,0.677938808373591
openbmi,8,1,n25,tcn_stat,REV-E2,0.64,0.64,0.28,0.6398559423769508
openbmi,8,1,all,tcn_stat,REV-E2,0.65,0.65,0.30000000000000004,0.636891793754539
openbmi,8,1,n25,ann_sew_equal,REV-E3,0.5,0.5,0.0,0.49979991996798717
openbmi,8,1,all,ann_sew_equal,REV-E3,0.62,0.62,0.24,0.6198479391756702
openbmi,8,1,n25,sew_clif_equal,REV-E3,0.6,0.6,0.19999999999999996,0.5941558441558441
openbmi,8,1,all,sew_clif_equal,REV-E3,0.66,0.66,0.32000000000000006,0.6565656565656566
openbmi,8,1,n25,ann_sew_ce,RECOVERED_PARENT,0.47,0.47,-0.06000000000000005,0.4542271650705386
openbmi,8,1,n25,sew_clif_ce,RECOVERED_PARENT,0.65,0.65,0.30000000000000004,0.6499649964996499
openbmi,8,1,all,ann_sew_ce,RECOVERED_PARENT,0.57,0.5700000000000001,0.1399999999999999,0.5689223057644109
openbmi,8,1,all,sew_clif_ce,RECOVERED_PARENT,0.67,0.67,0.3400000000000001,0.6659580929243851
openbmi,8,2,n25,soft_clif_exact,REV-E1,0.67,0.67,0.3400000000000001,0.6547756041426929
openbmi,8,2,all,soft_clif_exact,REV-E1,0.66,0.6599999999999999,0.32000000000000006,0.6594551282051282
openbmi,8,2,n25,gru_stat,REV-E2,0.62,0.62,0.24,0.6100164203612479
openbmi,8,2,all,gru_stat,REV-E2,0.63,0.63,0.26,0.6281780725555222
openbmi,8,2,n25,tcn_stat,REV-E2,0.63,0.63,0.26,0.6236395076797885
openbmi,8,2,all,tcn_stat,REV-E2,0.66,0.66,0.32000000000000006,0.6598639455782312
openbmi,8,2,n25,ann_sew_equal,REV-E3,0.6,0.6,0.19999999999999996,0.5659722222222222
openbmi,8,2,all,ann_sew_equal,REV-E3,0.62,0.62,0.24,0.6198479391756702
openbmi,8,2,n25,sew_clif_equal,REV-E3,0.66,0.66,0.32000000000000006,0.6598639455782312
openbmi,8,2,all,sew_clif_equal,REV-E3,0.67,0.6699999999999999,0.3400000000000001,0.6624040920716112
openbmi,8,2,n25,ann_sew_ce,RECOVERED_PARENT,0.57,0.5700000000000001,0.1399999999999999,0.5174503422735944
openbmi,8,2,n25,sew_clif_ce,RECOVERED_PARENT,0.69,0.69,0.3799999999999999,0.6884735202492211
openbmi,8,2,all,ann_sew_ce,RECOVERED_PARENT,0.61,0.61,0.21999999999999997,0.5953937130407718
openbmi,8,2,all,sew_clif_ce,RECOVERED_PARENT,0.72,0.72,0.43999999999999995,0.7195512820512822
openbmi,9,0,n25,soft_clif_exact,REV-E1,0.83,0.8300000000000001,0.6599999999999999,0.8286117552172598
openbmi,9,0,all,soft_clif_exact,REV-E1,0.83,0.83,0.6599999999999999,0.8299829982998299
openbmi,9,0,n25,gru_stat,REV-E2,0.82,0.8200000000000001,0.6399999999999999,0.8199279711884755
openbmi,9,0,all,gru_stat,REV-E2,0.8,0.8,0.6000000000000001,0.7992773986350863
openbmi,9,0,n25,tcn_stat,REV-E2,0.8,0.8,0.6000000000000001,0.7999199679871949
openbmi,9,0,all,tcn_stat,REV-E2,0.83,0.83,0.6599999999999999,0.8299829982998299
openbmi,9,0,n25,ann_sew_equal,REV-E3,0.64,0.64,0.28,0.6305418719211822
openbmi,9,0,all,ann_sew_equal,REV-E3,0.66,0.6599999999999999,0.32000000000000006,0.6486151302190988
openbmi,9,0,n25,sew_clif_equal,REV-E3,0.81,0.81,0.6200000000000001,0.8099809980998101
openbmi,9,0,all,sew_clif_equal,REV-E3,0.81,0.81,0.6200000000000001,0.8098288459613652
openbmi,9,0,n25,ann_sew_ce,RECOVERED_PARENT,0.6,0.6000000000000001,0.19999999999999996,0.5974235104669887
openbmi,9,0,n25,sew_clif_ce,RECOVERED_PARENT,0.82,0.82,0.6399999999999999,0.82
openbmi,9,0,all,ann_sew_ce,RECOVERED_PARENT,0.66,0.66,0.32000000000000006,0.6458333333333334
openbmi,9,0,all,sew_clif_ce,RECOVERED_PARENT,0.8,0.8,0.6000000000000001,0.7992773986350863
openbmi,9,1,n25,soft_clif_exact,REV-E1,0.79,0.79,0.5800000000000001,0.7898108297467722
openbmi,9,1,all,soft_clif_exact,REV-E1,0.8,0.8,0.6000000000000001,0.7987117552334944
openbmi,9,1,n25,gru_stat,REV-E2,0.83,0.8300000000000001,0.6599999999999999,0.8298468621759585
openbmi,9,1,all,gru_stat,REV-E2,0.78,0.78,0.56,0.7756017951856385
openbmi,9,1,n25,tcn_stat,REV-E2,0.76,0.76,0.52,0.7596153846153846
openbmi,9,1,all,tcn_stat,REV-E2,0.72,0.72,0.43999999999999995,0.7057587221521648
openbmi,9,1,n25,ann_sew_equal,REV-E3,0.59,0.59,0.17999999999999994,0.5805626598465473
openbmi,9,1,all,ann_sew_equal,REV-E3,0.62,0.62,0.24,0.6006725514922236
openbmi,9,1,n25,sew_clif_equal,REV-E3,0.78,0.78,0.56,0.779205138498595
openbmi,9,1,all,sew_clif_equal,REV-E3,0.77,0.77,0.54,0.7647058823529411
openbmi,9,1,n25,ann_sew_ce,RECOVERED_PARENT,0.51,0.51,0.020000000000000018,0.4873940788785438
openbmi,9,1,n25,sew_clif_ce,RECOVERED_PARENT,0.82,0.82,0.6399999999999999,0.82
openbmi,9,1,all,ann_sew_ce,RECOVERED_PARENT,0.61,0.61,0.21999999999999997,0.5983935742971889
openbmi,9,1,all,sew_clif_ce,RECOVERED_PARENT,0.8,0.8,0.6000000000000001,0.797979797979798
openbmi,9,2,n25,soft_clif_exact,REV-E1,0.83,0.8300000000000001,0.6599999999999999,0.8291628982011858
openbmi,9,2,all,soft_clif_exact,REV-E1,0.8,0.8,0.6000000000000001,0.7992773986350863
openbmi,9,2,n25,gru_stat,REV-E2,0.76,0.76,0.52,0.7599039615846339
openbmi,9,2,all,gru_stat,REV-E2,0.81,0.81,0.6200000000000001,0.8098288459613652
openbmi,9,2,n25,tcn_stat,REV-E2,0.76,0.76,0.52,0.7596153846153846
openbmi,9,2,all,tcn_stat,REV-E2,0.82,0.8200000000000001,0.6399999999999999,0.8197115384615385
openbmi,9,2,n25,ann_sew_equal,REV-E3,0.59,0.5900000000000001,0.17999999999999994,0.5746446726838883
openbmi,9,2,all,ann_sew_equal,REV-E3,0.67,0.6699999999999999,0.3400000000000001,0.6691729323308271
openbmi,9,2,n25,sew_clif_equal,REV-E3,0.79,0.79,0.5800000000000001,0.7874278773155178
openbmi,9,2,all,sew_clif_equal,REV-E3,0.82,0.8200000000000001,0.6399999999999999,0.8199279711884755
openbmi,9,2,n25,ann_sew_ce,RECOVERED_PARENT,0.61,0.6100000000000001,0.21999999999999997,0.6080795899909557
openbmi,9,2,n25,sew_clif_ce,RECOVERED_PARENT,0.81,0.81,0.6200000000000001,0.8076728413807065
openbmi,9,2,all,ann_sew_ce,RECOVERED_PARENT,0.66,0.66,0.32000000000000006,0.6598639455782312
openbmi,9,2,all,sew_clif_ce,RECOVERED_PARENT,0.81,0.81,0.6200000000000001,0.8095238095238095
openbmi,10,0,n25,soft_clif_exact,REV-E1,0.67,0.6699999999999999,0.3400000000000001,0.667305171892328
openbmi,10,0,all,soft_clif_exact,REV-E1,0.7,0.7,0.3999999999999999,0.6989160979526294
openbmi,10,0,n25,gru_stat,REV-E2,0.7,0.7,0.3999999999999999,0.6995192307692307
openbmi,10,0,all,gru_stat,REV-E2,0.63,0.63,0.26,0.6290726817042607
openbmi,10,0,n25,tcn_stat,REV-E2,0.7,0.7,0.3999999999999999,0.6998799519807923
openbmi,10,0,all,tcn_stat,REV-E2,0.64,0.64,0.28,0.639423076923077
openbmi,10,0,n25,ann_sew_equal,REV-E3,0.5,0.5,0.0,0.47916666666666663
openbmi,10,0,all,ann_sew_equal,REV-E3,0.5,0.5,0.0,0.48325754443985114
openbmi,10,0,n25,sew_clif_equal,REV-E3,0.67,0.6699999999999999,0.3400000000000001,0.6683750376846548
openbmi,10,0,all,sew_clif_equal,REV-E3,0.64,0.64,0.28,0.6305418719211822
openbmi,10,0,n25,ann_sew_ce,RECOVERED_PARENT,0.51,0.51,0.020000000000000018,0.5095586027424682
openbmi,10,0,n25,sew_clif_ce,RECOVERED_PARENT,0.63,0.63,0.26,0.6254681647940075
openbmi,10,0,all,ann_sew_ce,RECOVERED_PARENT,0.54,0.54,0.08000000000000007,0.54
openbmi,10,0,all,sew_clif_ce,RECOVERED_PARENT,0.63,0.63,0.26,0.6161427533976553
openbmi,10,1,n25,soft_clif_exact,REV-E1,0.62,0.62,0.24,0.5924495924495925
openbmi,10,1,all,soft_clif_exact,REV-E1,0.61,0.61,0.21999999999999997,0.5623386825272136
openbmi,10,1,n25,gru_stat,REV-E2,0.59,0.59,0.17999999999999994,0.5327635327635327
openbmi,10,1,all,gru_stat,REV-E2,0.53,0.53,0.06000000000000005,0.4725620020199753
openbmi,10,1,n25,tcn_stat,REV-E2,0.59,0.59,0.17999999999999994,0.5670995670995671
openbmi,10,1,all,tcn_stat,REV-E2,0.54,0.54,0.08000000000000007,0.5008680555555556
openbmi,10,1,n25,ann_sew_equal,REV-E3,0.52,0.52,0.040000000000000036,0.5039272426622571
openbmi,10,1,all,ann_sew_equal,REV-E3,0.55,0.55,0.10000000000000009,0.5248653785239151
openbmi,10,1,n25,sew_clif_equal,REV-E3,0.63,0.63,0.26,0.5960257670051317
openbmi,10,1,all,sew_clif_equal,REV-E3,0.55,0.55,0.10000000000000009,0.508679986898133
openbmi,10,1,n25,ann_sew_ce,RECOVERED_PARENT,0.48,0.48,-0.040000000000000036,0.44821731748726656
openbmi,10,1,n25,sew_clif_ce,RECOVERED_PARENT,0.59,0.59,0.17999999999999994,0.5670995670995671
openbmi,10,1,all,ann_sew_ce,RECOVERED_PARENT,0.57,0.5700000000000001,0.1399999999999999,0.5538956323270049
openbmi,10,1,all,sew_clif_ce,RECOVERED_PARENT,0.57,0.5700000000000001,0.1399999999999999,0.5174503422735944
openbmi,10,2,n25,soft_clif_exact,REV-E1,0.53,0.53,0.06000000000000005,0.4106583072100314
openbmi,10,2,all,soft_clif_exact,REV-E1,0.6,0.6,0.19999999999999996,0.5404411764705881
openbmi,10,2,n25,gru_stat,REV-E2,0.56,0.5599999999999999,0.1200000000000001,0.4857410004675081
openbmi,10,2,all,gru_stat,REV-E2,0.61,0.61,0.21999999999999997,0.5555555555555556
openbmi,10,2,n25,tcn_stat,REV-E2,0.55,0.55,0.10000000000000009,0.4786235662148072
openbmi,10,2,all,tcn_stat,REV-E2,0.59,0.59,0.17999999999999994,0.5249681381068243
openbmi,10,2,n25,ann_sew_equal,REV-E3,0.54,0.54,0.08000000000000007,0.537037037037037
openbmi,10,2,all,ann_sew_equal,REV-E3,0.58,0.5800000000000001,0.15999999999999992,0.5625
openbmi,10,2,n25,sew_clif_equal,REV-E3,0.57,0.57,0.1399999999999999,0.5017958521608157
openbmi,10,2,all,sew_clif_equal,REV-E3,0.59,0.59,0.17999999999999994,0.516452411841019
openbmi,10,2,n25,ann_sew_ce,RECOVERED_PARENT,0.55,0.55,0.10000000000000009,0.529239460194581
openbmi,10,2,n25,sew_clif_ce,RECOVERED_PARENT,0.6,0.6,0.19999999999999996,0.5659722222222222
openbmi,10,2,all,ann_sew_ce,RECOVERED_PARENT,0.56,0.5599999999999999,0.1200000000000001,0.528099528099528
openbmi,10,2,all,sew_clif_ce,RECOVERED_PARENT,0.55,0.55,0.10000000000000009,0.4479205005520795
openbmi,11,0,n25,soft_clif_exact,REV-E1,0.39,0.39,-0.21999999999999997,0.36715426911505344
openbmi,11,0,all,soft_clif_exact,REV-E1,0.43,0.43000000000000005,-0.14,0.42948653788409574
openbmi,11,0,n25,gru_stat,REV-E2,0.34,0.33999999999999997,-0.31999999999999995,0.3397358943577431
openbmi,11,0,all,gru_stat,REV-E2,0.4,0.4,-0.19999999999999996,0.3961352657004831
openbmi,11,0,n25,tcn_stat,REV-E2,0.4,0.4,-0.19999999999999996,0.375
openbmi,11,0,all,tcn_stat,REV-E2,0.43,0.43,-0.14,0.4285714285714286
openbmi,11,0,n25,ann_sew_equal,REV-E3,0.43,0.43000000000000005,-0.14,0.392
openbmi,11,0,all,ann_sew_equal,REV-E3,0.45,0.45,-0.09999999999999998,0.38278532151273703
openbmi,11,0,n25,sew_clif_equal,REV-E3,0.42,0.42000000000000004,-0.16000000000000003,0.4162640901771337
openbmi,11,0,all,sew_clif_equal,REV-E3,0.39,0.39,-0.21999999999999997,0.3894505054549094
openbmi,11,0,n25,ann_sew_ce,RECOVERED_PARENT,0.41,0.41000000000000003,-0.18000000000000005,0.4027735600769308
openbmi,11,0,n25,sew_clif_ce,RECOVERED_PARENT,0.4,0.4,-0.19999999999999996,0.3880048959608323
openbmi,11,0,all,ann_sew_ce,RECOVERED_PARENT,0.5,0.5,0.0,0.49000407996736023
openbmi,11,0,all,sew_clif_ce,RECOVERED_PARENT,0.4,0.4,-0.19999999999999996,0.3961352657004831
openbmi,11,1,n25,soft_clif_exact,REV-E1,0.51,0.51,0.020000000000000018,0.49541756770672435
openbmi,11,1,all,soft_clif_exact,REV-E1,0.48,0.48,-0.040000000000000036,0.48
openbmi,11,1,n25,gru_stat,REV-E2,0.53,0.53,0.06000000000000005,0.5219204557013528
openbmi,11,1,all,gru_stat,REV-E2,0.55,0.55,0.10000000000000009,0.5366079703429101
openbmi,11,1,n25,tcn_stat,REV-E2,0.51,0.51,0.020000000000000018,0.4650070968446337
openbmi,11,1,all,tcn_stat,REV-E2,0.54,0.54,0.08000000000000007,0.54
openbmi,11,1,n25,ann_sew_equal,REV-E3,0.55,0.55,0.10000000000000009,0.4950061721467849
openbmi,11,1,all,ann_sew_equal,REV-E3,0.58,0.5800000000000001,0.15999999999999992,0.5793269230769231
openbmi,11,1,n25,sew_clif_equal,REV-E3,0.52,0.52,0.040000000000000036,0.512987012987013
openbmi,11,1,all,sew_clif_equal,REV-E3,0.47,0.47,-0.06000000000000005,0.4578005115089514
openbmi,11,1,n25,ann_sew_ce,RECOVERED_PARENT,0.6,0.6,0.19999999999999996,0.595959595959596
openbmi,11,1,n25,sew_clif_ce,RECOVERED_PARENT,0.56,0.56,0.1200000000000001,0.5555555555555556
openbmi,11,1,all,ann_sew_ce,RECOVERED_PARENT,0.59,0.59,0.17999999999999994,0.5523528769516323
openbmi,11,1,all,sew_clif_ce,RECOVERED_PARENT,0.52,0.52,0.040000000000000036,0.49066213921901536
openbmi,11,2,n25,soft_clif_exact,REV-E1,0.48,0.48,-0.040000000000000036,0.47916666666666663
openbmi,11,2,all,soft_clif_exact,REV-E1,0.53,0.53,0.06000000000000005,0.5242433444680635
openbmi,11,2,n25,gru_stat,REV-E2,0.5,0.5,0.0,0.46943972835314096
openbmi,11,2,all,gru_stat,REV-E2,0.43,0.43000000000000005,-0.14,0.42948653788409574
openbmi,11,2,n25,tcn_stat,REV-E2,0.51,0.51,0.020000000000000018,0.48263118994826315
openbmi,11,2,all,tcn_stat,REV-E2,0.43,0.43,-0.14,0.4285714285714286
openbmi,11,2,n25,ann_sew_equal,REV-E3,0.56,0.56,0.1200000000000001,0.533106960950764
openbmi,11,2,all,ann_sew_equal,REV-E3,0.53,0.53,0.06000000000000005,0.5261619114830125
openbmi,11,2,n25,sew_clif_equal,REV-E3,0.49,0.49,-0.020000000000000018,0.45599999999999996
openbmi,11,2,all,sew_clif_equal,REV-E3,0.48,0.48,-0.040000000000000036,0.4663382594417077
openbmi,11,2,n25,ann_sew_ce,RECOVERED_PARENT,0.55,0.55,0.10000000000000009,0.52
