dataset,subject,seed,budget,variant,layer,firing_rate,event_sparsity,events,denominator_elements,denominator_definition,total_events_all_layers
bci2a,7,0,n50,sew_clif_equal,2,0.06560751832561729,0.9343924816743827,21767,331776,batch_x_channel_x_time,157319
bci2a,7,0,n50,sew_clif_equal,3,0.1681737075617284,0.8318262924382716,55796,331776,batch_x_channel_x_time,157319
bci2a,7,0,all,sew_clif_equal,0,0.18307532793209877,0.8169246720679012,60740,331776,batch_x_channel_x_time,147268
bci2a,7,0,all,sew_clif_equal,1,0.039544753086419755,0.9604552469135802,13120,331776,batch_x_channel_x_time,147268
bci2a,7,0,all,sew_clif_equal,2,0.06340121045524691,0.9365987895447531,21035,331776,batch_x_channel_x_time,147268
bci2a,7,0,all,sew_clif_equal,3,0.1578565055941358,0.8421434944058642,52373,331776,batch_x_channel_x_time,147268
bci2a,7,1,n25,sew_clif_equal,0,0.21029248649691357,0.7897075135030864,69770,331776,batch_x_channel_x_time,166009
bci2a,7,1,n25,sew_clif_equal,1,0.048237364969135804,0.9517626350308642,16004,331776,batch_x_channel_x_time,166009
bci2a,7,1,n25,sew_clif_equal,2,0.06539050443672839,0.9346094955632716,21695,331776,batch_x_channel_x_time,166009
bci2a,7,1,n25,sew_clif_equal,3,0.17644434799382716,0.8235556520061729,58540,331776,batch_x_channel_x_time,166009
bci2a,7,1,n50,sew_clif_equal,0,0.20576834972993827,0.7942316502700617,68269,331776,batch_x_channel_x_time,171901
bci2a,7,1,n50,sew_clif_equal,1,0.05391589506172839,0.9460841049382716,17888,331776,batch_x_channel_x_time,171901
bci2a,7,1,n50,sew_clif_equal,2,0.07594280478395062,0.9240571952160493,25196,331776,batch_x_channel_x_time,171901
bci2a,7,1,n50,sew_clif_equal,3,0.18249662422839505,0.8175033757716049,60548,331776,batch_x_channel_x_time,171901
bci2a,7,1,all,sew_clif_equal,0,0.2052559558256173,0.7947440441743827,68099,331776,batch_x_channel_x_time,170694
bci2a,7,1,all,sew_clif_equal,1,0.051760826581790126,0.9482391734182098,17173,331776,batch_x_channel_x_time,170694
bci2a,7,1,all,sew_clif_equal,2,0.07589457947530864,0.9241054205246914,25180,331776,batch_x_channel_x_time,170694
bci2a,7,1,all,sew_clif_equal,3,0.1815743152006173,0.8184256847993827,60242,331776,batch_x_channel_x_time,170694
bci2a,7,2,n25,sew_clif_equal,0,0.19760923032407407,0.8023907696759259,65562,331776,batch_x_channel_x_time,143604
bci2a,7,2,n25,sew_clif_equal,1,0.035991150655864196,0.9640088493441358,11941,331776,batch_x_channel_x_time,143604
bci2a,7,2,n25,sew_clif_equal,2,0.04552469135802469,0.9544753086419753,15104,331776,batch_x_channel_x_time,143604
bci2a,7,2,n25,sew_clif_equal,3,0.15370912905092593,0.8462908709490741,50997,331776,batch_x_channel_x_time,143604
bci2a,7,2,n50,sew_clif_equal,0,0.19801914544753085,0.8019808545524691,65698,331776,batch_x_channel_x_time,144446
bci2a,7,2,n50,sew_clif_equal,1,0.03571084104938271,0.9642891589506173,11848,331776,batch_x_channel_x_time,144446
bci2a,7,2,n50,sew_clif_equal,2,0.046862943672839504,0.9531370563271605,15548,331776,batch_x_channel_x_time,144446
bci2a,7,2,n50,sew_clif_equal,3,0.15477912808641975,0.8452208719135803,51352,331776,batch_x_channel_x_time,144446
bci2a,7,2,all,sew_clif_equal,0,0.21081995081018517,0.7891800491898149,69945,331776,batch_x_channel_x_time,161784
bci2a,7,2,all,sew_clif_equal,1,0.04297779224537037,0.9570222077546297,14259,331776,batch_x_channel_x_time,161784
bci2a,7,2,all,sew_clif_equal,2,0.06113462094907408,0.9388653790509259,20283,331776,batch_x_channel_x_time,161784
bci2a,7,2,all,sew_clif_equal,3,0.1726978443287037,0.8273021556712963,57297,331776,batch_x_channel_x_time,161784
bci2a,8,0,n25,sew_clif_equal,0,0.1999119888117284,0.8000880111882716,66326,331776,batch_x_channel_x_time,148452
bci2a,8,0,n25,sew_clif_equal,1,0.040922188464506175,0.9590778115354939,13577,331776,batch_x_channel_x_time,148452
bci2a,8,0,n25,sew_clif_equal,2,0.047854576581790126,0.9521454234182098,15877,331776,batch_x_channel_x_time,148452
bci2a,8,0,n25,sew_clif_equal,3,0.1587577160493827,0.8412422839506173,52672,331776,batch_x_channel_x_time,148452
bci2a,8,0,n50,sew_clif_equal,0,0.19228334780092593,0.8077166521990741,63795,331776,batch_x_channel_x_time,142415
bci2a,8,0,n50,sew_clif_equal,1,0.03949351369598766,0.9605064863040124,13103,331776,batch_x_channel_x_time,142415
bci2a,8,0,n50,sew_clif_equal,2,0.044096016589506175,0.9559039834104939,14630,331776,batch_x_channel_x_time,142415
bci2a,8,0,n50,sew_clif_equal,3,0.15337758005401234,0.8466224199459876,50887,331776,batch_x_channel_x_time,142415
bci2a,8,0,all,sew_clif_equal,0,0.2004906925154321,0.7995093074845678,66518,331776,batch_x_channel_x_time,147317
bci2a,8,0,all,sew_clif_equal,1,0.038013599537037035,0.961986400462963,12612,331776,batch_x_channel_x_time,147317
bci2a,8,0,all,sew_clif_equal,2,0.04736328125,0.95263671875,15714,331776,batch_x_channel_x_time,147317
bci2a,8,0,all,sew_clif_equal,3,0.15815791377314814,0.8418420862268519,52473,331776,batch_x_channel_x_time,147317
bci2a,8,1,n25,sew_clif_equal,0,0.19000168788580246,0.8099983121141976,63038,331776,batch_x_channel_x_time,143565
bci2a,8,1,n25,sew_clif_equal,1,0.032533998842592594,0.9674660011574074,10794,331776,batch_x_channel_x_time,143565
bci2a,8,1,n25,sew_clif_equal,2,0.05579065393518518,0.9442093460648148,18510,331776,batch_x_channel_x_time,143565
bci2a,8,1,n25,sew_clif_equal,3,0.15439031153549382,0.8456096884645061,51223,331776,batch_x_channel_x_time,143565
bci2a,8,1,n50,sew_clif_equal,0,0.19310016396604937,0.8068998360339507,64066,331776,batch_x_channel_x_time,147927
bci2a,8,1,n50,sew_clif_equal,1,0.03568070023148148,0.9643192997685185,11838,331776,batch_x_channel_x_time,147927
bci2a,8,1,n50,sew_clif_equal,2,0.058352623456790126,0.9416473765432098,19360,331776,batch_x_channel_x_time,147927
bci2a,8,1,n50,sew_clif_equal,3,0.1587305893132716,0.8412694106867284,52663,331776,batch_x_channel_x_time,147927
bci2a,8,1,all,sew_clif_equal,0,0.20037012924382716,0.7996298707561729,66478,331776,batch_x_channel_x_time,161916
bci2a,8,1,all,sew_clif_equal,1,0.044282889660493825,0.9557171103395061,14692,331776,batch_x_channel_x_time,161916
bci2a,8,1,all,sew_clif_equal,2,0.07075557002314815,0.9292444299768519,23475,331776,batch_x_channel_x_time,161916
bci2a,8,1,all,sew_clif_equal,3,0.1726194782021605,0.8273805217978395,57271,331776,batch_x_channel_x_time,161916
bci2a,8,2,n25,sew_clif_equal,0,0.21019603587962962,0.7898039641203703,69738,331776,batch_x_channel_x_time,171145
bci2a,8,2,n25,sew_clif_equal,1,0.049008969907407406,0.9509910300925926,16260,331776,batch_x_channel_x_time,171145
bci2a,8,2,n25,sew_clif_equal,2,0.07441767939814815,0.9255823206018519,24690,331776,batch_x_channel_x_time,171145
bci2a,8,2,n25,sew_clif_equal,3,0.18222234278549382,0.8177776572145061,60457,331776,batch_x_channel_x_time,171145
bci2a,8,2,n50,sew_clif_equal,0,0.20241066261574073,0.7975893373842593,67155,331776,batch_x_channel_x_time,158643
bci2a,8,2,n50,sew_clif_equal,1,0.04347812982253087,0.9565218701774691,14425,331776,batch_x_channel_x_time,158643
bci2a,8,2,n50,sew_clif_equal,2,0.0627712673611111,0.9372287326388888,20826,331776,batch_x_channel_x_time,158643
bci2a,8,2,n50,sew_clif_equal,3,0.16950291763117284,0.8304970823688271,56237,331776,batch_x_channel_x_time,158643
bci2a,8,2,all,sew_clif_equal,0,0.20203088831018517,0.7979691116898149,67029,331776,batch_x_channel_x_time,149580
bci2a,8,2,all,sew_clif_equal,1,0.0332543643904321,0.9667456356095679,11033,331776,batch_x_channel_x_time,149580
bci2a,8,2,all,sew_clif_equal,2,0.05510947145061729,0.9448905285493827,18284,331776,batch_x_channel_x_time,149580
bci2a,8,2,all,sew_clif_equal,3,0.1604516300154321,0.8395483699845678,53234,331776,batch_x_channel_x_time,149580
bci2a,9,0,n25,sew_clif_equal,0,0.23042655285493827,0.7695734471450617,76450,331776,batch_x_channel_x_time,201961
bci2a,9,0,n25,sew_clif_equal,1,0.07124385127314815,0.9287561487268519,23637,331776,batch_x_channel_x_time,201961
bci2a,9,0,n25,sew_clif_equal,2,0.09413881655092593,0.9058611834490741,31233,331776,batch_x_channel_x_time,201961
bci2a,9,0,n25,sew_clif_equal,3,0.2129177517361111,0.7870822482638888,70641,331776,batch_x_channel_x_time,201961
bci2a,9,0,n50,sew_clif_equal,0,0.2293505256558642,0.7706494743441358,76093,331776,batch_x_channel_x_time,199570
bci2a,9,0,n50,sew_clif_equal,1,0.06676191165123457,0.9332380883487654,22150,331776,batch_x_channel_x_time,199570
bci2a,9,0,n50,sew_clif_equal,2,0.09528718171296297,0.904712818287037,31614,331776,batch_x_channel_x_time,199570
bci2a,9,0,n50,sew_clif_equal,3,0.21012068383487653,0.7898793161651234,69713,331776,batch_x_channel_x_time,199570
bci2a,9,0,all,sew_clif_equal,0,0.24487606095679013,0.7551239390432098,81244,331776,batch_x_channel_x_time,225651
bci2a,9,0,all,sew_clif_equal,1,0.08265817901234568,0.9173418209876543,27424,331776,batch_x_channel_x_time,225651
bci2a,9,0,all,sew_clif_equal,2,0.11772400655864197,0.882275993441358,39058,331776,batch_x_channel_x_time,225651
bci2a,9,0,all,sew_clif_equal,3,0.23487232349537038,0.7651276765046297,77925,331776,batch_x_channel_x_time,225651
bci2a,9,1,n25,sew_clif_equal,0,0.1920361930941358,0.8079638069058642,63713,331776,batch_x_channel_x_time,164130
bci2a,9,1,n25,sew_clif_equal,1,0.05419017650462963,0.9458098234953703,17979,331776,batch_x_channel_x_time,164130
bci2a,9,1,n25,sew_clif_equal,2,0.07413134162808642,0.9258686583719136,24595,331776,batch_x_channel_x_time,164130
bci2a,9,1,n25,sew_clif_equal,3,0.1743435329861111,0.8256564670138888,57843,331776,batch_x_channel_x_time,164130
bci2a,9,1,n50,sew_clif_equal,0,0.20919234664351852,0.7908076533564815,69405,331776,batch_x_channel_x_time,182892
bci2a,9,1,n50,sew_clif_equal,1,0.06129738136574074,0.9387026186342593,20337,331776,batch_x_channel_x_time,182892
bci2a,9,1,n50,sew_clif_equal,2,0.08742645640432099,0.912573543595679,29006,331776,batch_x_channel_x_time,182892
bci2a,9,1,n50,sew_clif_equal,3,0.19333526234567902,0.806664737654321,64144,331776,batch_x_channel_x_time,182892
bci2a,9,1,all,sew_clif_equal,0,0.21269470968364199,0.787305290316358,70567,331776,batch_x_channel_x_time,186703
bci2a,9,1,all,sew_clif_equal,1,0.06493236400462964,0.9350676359953703,21543,331776,batch_x_channel_x_time,186703
bci2a,9,1,all,sew_clif_equal,2,0.08840301890432099,0.911596981095679,29330,331776,batch_x_channel_x_time,186703
bci2a,9,1,all,sew_clif_equal,3,0.19670801986882716,0.8032919801311729,65263,331776,batch_x_channel_x_time,186703
bci2a,9,2,n25,sew_clif_equal,0,0.19580982349537038,0.8041901765046297,64965,331776,batch_x_channel_x_time,149390
bci2a,9,2,n25,sew_clif_equal,1,0.04233579282407408,0.9576642071759259,14046,331776,batch_x_channel_x_time,149390
bci2a,9,2,n25,sew_clif_equal,2,0.05222499517746913,0.9477750048225309,17327,331776,batch_x_channel_x_time,149390
bci2a,9,2,n25,sew_clif_equal,3,0.15990306712962962,0.8400969328703703,53052,331776,batch_x_channel_x_time,149390
bci2a,9,2,n50,sew_clif_equal,0,0.2112569926697531,0.7887430073302469,70090,331776,batch_x_channel_x_time,169912
bci2a,9,2,n50,sew_clif_equal,1,0.05293933256172839,0.9470606674382716,17564,331776,batch_x_channel_x_time,169912
bci2a,9,2,n50,sew_clif_equal,2,0.06715072820216049,0.9328492717978395,22279,331776,batch_x_channel_x_time,169912
bci2a,9,2,n50,sew_clif_equal,3,0.18078161168981483,0.8192183883101851,59979,331776,batch_x_channel_x_time,169912
bci2a,9,2,all,sew_clif_equal,0,0.22125168788580246,0.7787483121141976,73406,331776,batch_x_channel_x_time,178851
bci2a,9,2,all,sew_clif_equal,1,0.05474476755401234,0.9452552324459876,18163,331776,batch_x_channel_x_time,178851
bci2a,9,2,all,sew_clif_equal,2,0.07317889178240741,0.9268211082175926,24279,331776,batch_x_channel_x_time,178851
bci2a,9,2,all,sew_clif_equal,3,0.18989619502314814,0.8101038049768519,63003,331776,batch_x_channel_x_time,178851
openbmi,1,0,n25,sew_clif_equal,0,0.15861111111111112,0.8413888888888889,18272,115200,batch_x_channel_x_time,33688
openbmi,1,0,n25,sew_clif_equal,1,0.011996527777777778,0.9880034722222222,1382,115200,batch_x_channel_x_time,33688
openbmi,1,0,n25,sew_clif_equal,2,0.01537326388888889,0.9846267361111111,1771,115200,batch_x_channel_x_time,33688
openbmi,1,0,n25,sew_clif_equal,3,0.10644965277777778,0.8935503472222223,12263,115200,batch_x_channel_x_time,33688
openbmi,1,0,all,sew_clif_equal,0,0.17120659722222223,0.8287934027777778,19723,115200,batch_x_channel_x_time,39437
openbmi,1,0,all,sew_clif_equal,1,0.02017361111111111,0.9798263888888888,2324,115200,batch_x_channel_x_time,39437
openbmi,1,0,all,sew_clif_equal,2,0.026805555555555555,0.9731944444444445,3088,115200,batch_x_channel_x_time,39437
openbmi,1,0,all,sew_clif_equal,3,0.12414930555555556,0.8758506944444444,14302,115200,batch_x_channel_x_time,39437
openbmi,1,1,n25,sew_clif_equal,0,0.18488715277777779,0.8151128472222222,21299,115200,batch_x_channel_x_time,43668
openbmi,1,1,n25,sew_clif_equal,1,0.026024305555555554,0.9739756944444444,2998,115200,batch_x_channel_x_time,43668
openbmi,1,1,n25,sew_clif_equal,2,0.031901041666666664,0.9680989583333334,3675,115200,batch_x_channel_x_time,43668
openbmi,1,1,n25,sew_clif_equal,3,0.13625,0.86375,15696,115200,batch_x_channel_x_time,43668
openbmi,1,1,all,sew_clif_equal,0,0.19402777777777777,0.8059722222222222,22352,115200,batch_x_channel_x_time,46583
openbmi,1,1,all,sew_clif_equal,1,0.023854166666666666,0.9761458333333334,2748,115200,batch_x_channel_x_time,46583
openbmi,1,1,all,sew_clif_equal,2,0.04125868055555556,0.9587413194444444,4753,115200,batch_x_channel_x_time,46583
openbmi,1,1,all,sew_clif_equal,3,0.14522569444444444,0.8547743055555556,16730,115200,batch_x_channel_x_time,46583
openbmi,1,2,n25,sew_clif_equal,0,0.17038194444444443,0.8296180555555556,19628,115200,batch_x_channel_x_time,36961
openbmi,1,2,n25,sew_clif_equal,1,0.017517361111111112,0.9824826388888889,2018,115200,batch_x_channel_x_time,36961
openbmi,1,2,n25,sew_clif_equal,2,0.01612847222222222,0.9838715277777778,1858,115200,batch_x_channel_x_time,36961
openbmi,1,2,n25,sew_clif_equal,3,0.11681423611111111,0.8831857638888889,13457,115200,batch_x_channel_x_time,36961
openbmi,1,2,all,sew_clif_equal,0,0.178046875,0.8219531250000001,20511,115200,batch_x_channel_x_time,40429
openbmi,1,2,all,sew_clif_equal,1,0.021371527777777777,0.9786284722222223,2462,115200,batch_x_channel_x_time,40429
openbmi,1,2,all,sew_clif_equal,2,0.024696180555555555,0.9753038194444444,2845,115200,batch_x_channel_x_time,40429
openbmi,1,2,all,sew_clif_equal,3,0.12683159722222223,0.8731684027777777,14611,115200,batch_x_channel_x_time,40429
openbmi,2,0,n25,sew_clif_equal,0,0.13953125,0.86046875,16074,115200,batch_x_channel_x_time,27918
openbmi,2,0,n25,sew_clif_equal,1,0.007256944444444444,0.9927430555555555,836,115200,batch_x_channel_x_time,27918
openbmi,2,0,n25,sew_clif_equal,2,0.006623263888888889,0.9933767361111111,763,115200,batch_x_channel_x_time,27918
openbmi,2,0,n25,sew_clif_equal,3,0.08893229166666666,0.9110677083333334,10245,115200,batch_x_channel_x_time,27918
openbmi,2,0,all,sew_clif_equal,0,0.16127604166666668,0.8387239583333334,18579,115200,batch_x_channel_x_time,33229
openbmi,2,0,all,sew_clif_equal,1,0.011215277777777777,0.9887847222222222,1292,115200,batch_x_channel_x_time,33229
openbmi,2,0,all,sew_clif_equal,2,0.011380208333333334,0.9886197916666667,1311,115200,batch_x_channel_x_time,33229
openbmi,2,0,all,sew_clif_equal,3,0.10457465277777778,0.8954253472222222,12047,115200,batch_x_channel_x_time,33229
openbmi,2,1,n25,sew_clif_equal,0,0.18055555555555555,0.8194444444444444,20800,115200,batch_x_channel_x_time,40825
openbmi,2,1,n25,sew_clif_equal,1,0.021354166666666667,0.9786458333333333,2460,115200,batch_x_channel_x_time,40825
openbmi,2,1,n25,sew_clif_equal,2,0.025520833333333333,0.9744791666666667,2940,115200,batch_x_channel_x_time,40825
openbmi,2,1,n25,sew_clif_equal,3,0.126953125,0.873046875,14625,115200,batch_x_channel_x_time,40825
openbmi,2,1,all,sew_clif_equal,0,0.18393229166666666,0.8160677083333333,21189,115200,batch_x_channel_x_time,44018
openbmi,2,1,all,sew_clif_equal,1,0.025173611111111112,0.9748263888888888,2900,115200,batch_x_channel_x_time,44018
openbmi,2,1,all,sew_clif_equal,2,0.03662326388888889,0.9633767361111111,4219,115200,batch_x_channel_x_time,44018
openbmi,2,1,all,sew_clif_equal,3,0.13637152777777778,0.8636284722222223,15710,115200,batch_x_channel_x_time,44018
openbmi,2,2,n25,sew_clif_equal,0,0.1524392361111111,0.8475607638888889,17561,115200,batch_x_channel_x_time,32487
openbmi,2,2,n25,sew_clif_equal,1,0.011666666666666667,0.9883333333333333,1344,115200,batch_x_channel_x_time,32487
openbmi,2,2,n25,sew_clif_equal,2,0.015095486111111112,0.9849045138888889,1739,115200,batch_x_channel_x_time,32487
openbmi,2,2,n25,sew_clif_equal,3,0.10280381944444444,0.8971961805555555,11843,115200,batch_x_channel_x_time,32487
openbmi,2,2,all,sew_clif_equal,0,0.16447916666666668,0.8355208333333333,18948,115200,batch_x_channel_x_time,35594
openbmi,2,2,all,sew_clif_equal,1,0.014626736111111111,0.9853732638888889,1685,115200,batch_x_channel_x_time,35594
openbmi,2,2,all,sew_clif_equal,2,0.01754340277777778,0.9824565972222222,2021,115200,batch_x_channel_x_time,35594
openbmi,2,2,all,sew_clif_equal,3,0.11232638888888889,0.8876736111111111,12940,115200,batch_x_channel_x_time,35594
openbmi,3,0,n25,sew_clif_equal,0,0.17032118055555556,0.8296788194444444,19621,115200,batch_x_channel_x_time,36842
openbmi,3,0,n25,sew_clif_equal,1,0.013828125,0.986171875,1593,115200,batch_x_channel_x_time,36842
openbmi,3,0,n25,sew_clif_equal,2,0.019713541666666667,0.9802864583333333,2271,115200,batch_x_channel_x_time,36842
openbmi,3,0,n25,sew_clif_equal,3,0.11594618055555556,0.8840538194444445,13357,115200,batch_x_channel_x_time,36842
openbmi,3,0,all,sew_clif_equal,0,0.17422743055555556,0.8257725694444444,20071,115200,batch_x_channel_x_time,38700
openbmi,3,0,all,sew_clif_equal,1,0.0184375,0.9815625,2124,115200,batch_x_channel_x_time,38700
openbmi,3,0,all,sew_clif_equal,2,0.021883680555555556,0.9781163194444444,2521,115200,batch_x_channel_x_time,38700
openbmi,3,0,all,sew_clif_equal,3,0.1213888888888889,0.8786111111111111,13984,115200,batch_x_channel_x_time,38700
openbmi,3,1,n25,sew_clif_equal,0,0.15518229166666667,0.8448177083333334,17877,115200,batch_x_channel_x_time,31203
openbmi,3,1,n25,sew_clif_equal,1,0.007222222222222222,0.9927777777777778,832,115200,batch_x_channel_x_time,31203
openbmi,3,1,n25,sew_clif_equal,2,0.00974826388888889,0.9902517361111111,1123,115200,batch_x_channel_x_time,31203
openbmi,3,1,n25,sew_clif_equal,3,0.09870659722222222,0.9012934027777778,11371,115200,batch_x_channel_x_time,31203
openbmi,3,1,all,sew_clif_equal,0,0.16663194444444446,0.8333680555555556,19196,115200,batch_x_channel_x_time,33698
openbmi,3,1,all,sew_clif_equal,1,0.009600694444444445,0.9903993055555556,1106,115200,batch_x_channel_x_time,33698
openbmi,3,1,all,sew_clif_equal,2,0.010529513888888889,0.9894704861111111,1213,115200,batch_x_channel_x_time,33698
openbmi,3,1,all,sew_clif_equal,3,0.10575520833333334,0.8942447916666667,12183,115200,batch_x_channel_x_time,33698
openbmi,3,2,n25,sew_clif_equal,0,0.20136284722222222,0.7986371527777778,23197,115200,batch_x_channel_x_time,44865
openbmi,3,2,n25,sew_clif_equal,1,0.023993055555555556,0.9760069444444445,2764,115200,batch_x_channel_x_time,44865
openbmi,3,2,n25,sew_clif_equal,2,0.023975694444444445,0.9760243055555555,2762,115200,batch_x_channel_x_time,44865
openbmi,3,2,n25,sew_clif_equal,3,0.14012152777777778,0.8598784722222222,16142,115200,batch_x_channel_x_time,44865
openbmi,3,2,all,sew_clif_equal,0,0.19274305555555554,0.8072569444444444,22204,115200,batch_x_channel_x_time,44919
openbmi,3,2,all,sew_clif_equal,1,0.028741319444444444,0.9712586805555555,3311,115200,batch_x_channel_x_time,44919
openbmi,3,2,all,sew_clif_equal,2,0.027760416666666666,0.9722395833333334,3198,115200,batch_x_channel_x_time,44919
